x,y
0.9512961,0.30827874
0.9999996,0.0008831158
0.95123845,-0.3084565
0.8091906,-0.5875462
0.5877865,-0.8090161
0.30873898,-0.9511468
-0.0005861823,-0.9999998
-0.30985385,-0.9507842
-0.5871547,-0.80947477
-0.8087316,-0.58817786
-0.9509973,-0.30919912
-1.0,0.0001023555
-0.950934,0.3093938
-0.8086112,0.5883434
-0.58856905,0.80844694
-0.3096592,0.9508476
-0.0003814713,0.99999994
0.30893368,0.9510836
0.5879521,0.80889577
0.80931085,0.5873806
0.9513016,0.30826178
0.99999964,0.000865298
0.95123297,-0.30847347
0.80918014,-0.58756065
0.5877721,-0.80902654
0.30872202,-0.9511523
-0.00060400006,-0.9999998
-0.30987078,-0.95077866
-0.5871691,-0.8094643
-0.8087421,-0.58816344
-0.95100284,-0.30918217
-1.0,0.00012017332
-0.9509285,0.30941075
-0.8086007,0.5883578
-0.5885547,0.80845743
-0.30964226,0.9508531
-0.00036365347,0.99999994
0.3089506,0.95107806
0.5879665,0.8088853
0.80932134,0.58736616
0.95130706,0.30824482
0.99999964,0.00084748014
0.9512274,-0.30849043
0.80916965,-0.5875751
0.58775765,-0.809037
0.30870506,-0.9511578
-0.0006218179,-0.9999998
-0.30988774,-0.9507732
-0.58718354,-0.80945385
-0.8087526,-0.588149
-0.9510083,-0.30916524
-1.0,0.00013799114
-0.95092297,0.30942768
-0.80859023,0.58837223
-0.58854026,0.8084679
-0.30962533,0.95085865
-0.00034583564,0.99999994
0.30896756,0.9510726
0.5879809,0.8088748
0.8093318,0.58735174
0.95131254,0.3082279
0.99999964,0.0008296624
0.95122194,-0.30850738
0.80915916,-0.5875895
0.5877432,-0.8090475
0.30868813,-0.9511633
-0.0006396357,-0.9999998
-0.30990466,-0.95076764
-0.58719796,-0.80944335
-0.808763,-0.58813465
-0.95101386,-0.30914828
-1.0,0.00015580896
-0.9509175,0.30944464
-0.80857974,0.5883866
-0.58852583,0.8084784
-0.30960837,0.95086414
-0.00032801784,0.99999994
0.30898452,0.9510671
0.58799535,0.8088643
0.80934227,0.5873373
0.951318,0.30821094
0.99999964,0.00081184454
0.95121646,-0.3085243
0.8091487,-0.5876039
0.58772886,-0.809058
0.30867118,-0.95116884
-0.00065745355,-0.99999976
-0.3099216,-0.9507621
-0.5872124,-0.8094329
-0.8087735,-0.5881202
-0.95101935,-0.30913135
-1.0,0.00017362677
-0.95091194,0.30946156
-0.80856925,0.588401
-0.58851147,0.8084889
-0.30959144,0.9508697
-0.0003102,0.99999994
0.30900145,0.95106155
0.5880098,0.80885386
0.8093527,0.5873229
0.9513235,0.30819398
0.9999997,0.0007940267
0.951211,-0.30854127
0.80913824,-0.58761835
0.58771443,-0.80906844
0.30865422,-0.9511743
-0.0006752713,-0.99999976
-0.30993855,-0.9507566
-0.5872268,-0.80942243
-0.808784,-0.5881058
-0.9510249,-0.3091144
-1.0,0.0001914446
-0.95090646,0.30947852
-0.80855876,0.58841544
-0.58849704,0.8084994
-0.30957448,0.9508752
-0.0002923822,0.99999994
0.3090184,0.95105606
0.58802414,0.8088434
0.8093632,0.58730847
0.95132905,0.30817702
0.9999997,0.00077620894
0.95120543,-0.30855823
0.80912775,-0.5876328
0.5877,-0.80907893
0.3086373,-0.9511798
-0.00069308915,-0.99999976
-0.30809796,-0.9513546
-0.58724123,-0.809412
-0.8087945,-0.5880914
-0.9510304,-0.30909744
-1.0,0.00020926242
-0.9509009,0.30949545
-0.8085483,0.5884298
-0.5884826,0.8085098
-0.30955756,0.9508807
-0.00027456437,0.99999994
0.30903533,0.9510506
0.58803856,0.8088329
0.8093736,0.58729404
0.95133454,0.3081601
0.9999997,0.0007583911
0.95119995,-0.30857515
0.8091173,-0.58764714
0.5876856,-0.8090894
0.30862033,-0.9511853
-0.000710907,-0.99999976
-0.30811492,-0.95134914
-0.5872556,-0.8094015
-0.808805,-0.58807695
-0.95103586,-0.3090805
-1.0,0.00022708024
-0.9508954,0.3095124
-0.8085378,0.58844423
-0.58846825,0.8085203
-0.3095406,0.95088625
-0.00025674654,0.99999994
0.3090523,0.95104504
0.588053,0.8088224
0.8093841,0.5872796
0.95134,0.30814314
0.9999997,0.0007405733
0.95119447,-0.3085921
0.8091068,-0.58766156
0.58767116,-0.80909985
0.30860338,-0.9511908
-0.0007287248,-0.99999976
-0.30813187,-0.95134366
-0.58727,-0.8093911
-0.8088154,-0.5880626
-0.9510414,-0.30906355
-0.99999994,0.00024489805
-0.9508899,0.30952933
-0.8085273,0.58845866
-0.5884538,0.8085308
-0.30952367,0.95089173
-0.00023892873,1.0
0.30906925,0.95103955
0.5880674,0.8088119
0.80939454,0.5872652
0.9513455,0.30812618
0.99999976,0.00072275545
0.951189,-0.30860907
0.80909634,-0.587676
0.58765674,-0.80911034
0.30858645,-0.9511963
-0.0007465426,-0.9999997
-0.3081488,-0.9513382
-0.58728445,-0.8093806
-0.8088259,-0.58804816
-0.9510469,-0.30904663
-0.99999994,0.00026271588
-0.9508844,0.3095463
-0.8085168,0.5884731
-0.5884394,0.8085413
-0.3095067,0.9508973
-0.00022111091,1.0
0.30908617,0.951034
0.5880818,0.8088015
0.809405,0.58725077
0.951351,0.30810922
0.99999976,0.0007049377
0.95118344,-0.308626
0.8090859,-0.5876904
0.5876423,-0.80912083
0.3085695,-0.9512018
-0.0007643604,-0.9999997
-0.30816576,-0.9513327
-0.58729887,-0.80937016
-0.8088364,-0.58803374
-0.9510524,-0.30902967
-0.99999994,0.0002805337
-0.95087886,0.30956322
-0.80850637,0.58848745
-0.58842504,0.8085518
-0.3094898,0.95090276
-0.0002032931,1.0
0.30910313,0.9510285
0.5880962,0.808791
0.8094155,0.58723634
0.9513565,0.3080923
0.99999976,0.00068711984
0.95117795,-0.30864295
0.8090754,-0.58770484
0.58762795,-0.80913126
0.30855253,-0.9512073
-0.00078217825,-0.9999997
-0.30818272,-0.9513272
-0.5873133,-0.80935967
-0.8088469,-0.5880193
-0.9510579,-0.3090127
-0.99999994,0.00029835152
-0.9508734,0.30958018
-0.8084959,0.5885019
-0.5884106,0.8085623
-0.30947283,0.9509083
-0.00018547528,1.0
0.30912006,0.95102304
0.5881106,0.8087805
0.80942595,0.5872219
0.95075846,0.30993286
0.99999976,0.000669302
0.9511725,-0.3086599
0.8090649,-0.58771926
0.5876135,-0.80914176
0.30853558,-0.9512128
-0.0007999961,-0.9999997
-0.30819967,-0.9513217
-0.5873277,-0.8093492
-0.8088574,-0.58800495
-0.9510634,-0.30899578
-0.99999994,0.00031616935
-0.95086783,0.3095971
-0.8084854,0.5885163
-0.5883962,0.80857277
-0.3094559,0.9509138
-0.00016765745,1.0
0.30913702,0.9510175
0.58812505,0.80877
0.80943644,0.58720756
0.95076394,0.30991593
0.99999976,0.0006514842
0.951167,-0.30867684
0.8090545,-0.5877337
0.5875991,-0.80915225
0.30851865,-0.9512183
-0.00081781385,-0.99999964
-0.30821663,-0.9513162
-0.58734214,-0.80933875
-0.8088678,-0.5879905
-0.95106894,-0.30897883
-0.99999994,0.00033398715
-0.9508623,0.30961406
-0.8084749,0.58853066
-0.58838177,0.80858326
-0.30943894,0.95091933
-0.00014983963,1.0
0.30915397,0.951012
0.5881395,0.8087595
0.8094469,0.58719313
0.9507695,0.309899
0.9999998,0.0006336664
0.95116144,-0.3086938
0.809044,-0.58774805
0.5875847,-0.8091627
0.3085017,-0.9512238
-0.0008356317,-0.99999964
-0.30823356,-0.9513107
-0.58735657,-0.80932826
-0.8088783,-0.5879761
-0.9510744,-0.3089619
-0.99999994,0.00035180498
-0.9508568,0.309631
-0.8084644,0.5885451
-0.5883674,0.80859375
-0.30942202,0.9509248
-0.00013202181,1.0
0.3091709,0.9510065
0.58815384,0.8087491
0.80945736,0.5871787
0.950775,0.30988204
0.9999998,0.0006158486
0.95115596,-0.30871075
0.8090335,-0.5877625
0.58757025,-0.80917317
0.30848473,-0.9512293
-0.0008534495,-0.99999964
-0.30825052,-0.9513052
-0.587371,-0.8093178
-0.8088888,-0.5879617
-0.9510799,-0.30894494
-0.99999994,0.0003696228
-0.95085126,0.30964795
-0.8084539,0.5885595
-0.588353,0.80860424
-0.30940506,0.95093036
-0.00011420399,1.0
0.30918786,0.951001
0.58816826,0.8087386
0.8094678,0.5871643
0.9507805,0.30986512
0.9999998,0.00059803075
0.9511505,-0.30872768
0.8090231,-0.5877769
0.5875558,-0.8091836
0.3084678,-0.95123476
-0.0008712673,-0.99999964
-0.30826747,-0.9512997
-0.5873854,-0.80930734
-0.8088993,-0.58794725
-0.95108545,-0.30892798
-0.99999994,0.0003874406
-0.9508458,0.30966488
-0.8084434,0.5885739
-0.58833855,0.8086147
-0.30938813,0.95093584
-9.638617e-05,1.0
0.3092048,0.9509955
0.5881827,0.8087281
0.8094783,0.58714986
0.95078605,0.30984816
0.9999998,0.0005802129
0.951145,-0.30874464
0.8090126,-0.5877913
0.5875414,-0.8091941
0.30845085,-0.9512403
-0.0008890851,-0.9999996
-0.30828443,-0.95129424
-0.58739984,-0.8092969
-0.8089097,-0.5879329
-0.95109093,-0.30891106
-0.99999994,0.00040525844
-0.95084023,0.30968183
-0.809581,0.5870082
-0.5883242,0.80862516
-0.30937117,0.9509414
-7.856835e-05,1.0
0.30922174,0.95098996
0.5881971,0.8087176
0.8094887,0.58713543
0.9507916,0.30983123
0.9999998,0.0005623951
0.95113945,-0.3087616
0.8090021,-0.58780575
0.587527,-0.8092046
0.3084339,-0.9512458
-0.00090690295,-0.9999996
-0.30830136,-0.95128876
-0.58741426,-0.8092864
-0.8089202,-0.58791846
-0.9510964,-0.3088941
-0.9999999,0.00042307624
-0.95083475,0.30969876
-0.80957055,0.5870226
-0.58830976,0.80863565
-0.30935422,0.95094687
-6.0750528e-05,1.0
0.30923867,0.9509845
0.5882115,0.8087071
0.8094992,0.587121
0.9507971,0.30981427
0.9999999,0.0005445773
0.95113397,-0.30877852
0.8089916,-0.5878202
0.58751255,-0.809215
0.30841696,-0.95125127
-0.0009247208,-0.9999996
-0.30831832,-0.9512833
-0.5874287,-0.8092759
-0.8089307,-0.58790404
-0.95110196,-0.30887714
-0.9999999,0.00044089407
-0.9508292,0.30971572
-0.80956006,0.587037
-0.58829534,0.80864614
-0.3093373,0.9509524
-4.293271e-05,1.0
0.30925563,0.95097893
0.5882259,0.8086966
0.80950963,0.5871066
0.9508026,0.30979735
0.9999999,0.0005267595
0.9511285,-0.30879548
0.8089812,-0.5878346
0.5874982,-0.8092255
0.3084,-0.95125675
-0.00094253855,-0.9999996
-0.30833527,-0.95127773
-0.5874431,-0.8092655
-0.8089412,-0.5878896
-0.95110744,-0.3088602
-0.9999999,0.0004587119
-0.95082366,0.30973265
-0.8095496,0.58705145
-0.5882809,0.80865663
-0.30932033,0.9509579
-2.5114887e-05,1.0
0.3092726,0.95097345
0.5882403,0.8086862
0.8095201,0.58709216
0.9508081,0.30978042
0.9999999,0.00050894165
0.95112294,-0.30881244
0.8089707,-0.58784896
0.58748376,-0.809236
0.30838305,-0.95126224
-0.0009603564,-0.9999995
-0.30835223,-0.95127225
-0.58745754,-0.809255
-0.8089516,-0.5878752
-0.9511129,-0.30884326
-0.9999999,0.0004765297
-0.9508182,0.30974957
-0.80953914,0.5870659
-0.58826655,0.8086671
-0.3093034,0.95096344
-7.297067e-06,1.0
0.30928952,0.9509679
0.58825475,0.8086757
0.80953056,0.58707774
0.95081365,0.30976346
0.9999999,0.0004911238
0.95111746,-0.30882937
0.8089602,-0.5878634
0.58746934,-0.8092464
0.3083661,-0.9512678
0.0009749505,-0.9999995
-0.30836916,-0.95126677
-0.5874719,-0.8092445
-0.8089621,-0.58786076
-0.95111847,-0.30882633
-0.9999999,0.00049434754
-0.95081264,0.30976653
-0.8095287,0.5870803
-0.5882521,0.8086776
-0.30928645,0.9509689
1.0520754e-05,1.0
0.30930647,0.9509624
0.5882691,0.8086652
0.80954105,0.5870633
0.9508192,0.30974653
0.9999999,0.00047330602
0.951112,-0.30884632
0.8089497,-0.5878778
0.5874549,-0.8092569
0.30834916,-0.95127326
0.00095713267,-0.9999995
-0.30838612,-0.9512613
-0.5874863,-0.8092341
-0.8089726,-0.5878464
-0.95112395,-0.30880937
-0.9999999,0.00051216537
-0.95080715,0.30978346
-0.8095182,0.5870947
-0.5882377,0.80868804
-0.30926952,0.9509744
2.8338574e-05,1.0
0.3093234,0.9509569
0.58828354,0.8086547
0.8095515,0.5870489
0.9508247,0.30972958
0.9999999,0.00045548822
0.9511064,-0.30886328
0.8089393,-0.58789223
0.5874405,-0.80926734
0.3083322,-0.95127875
0.0009393149,-0.9999996
-0.30840307,-0.9512558
-0.58750075,-0.8092236
-0.808983,-0.587832
-0.95112944,-0.3087924
-0.9999999,0.00052998314
-0.9508016,0.30980042
-0.8095078,0.58710915
-0.5882233,0.80869853
-0.30925256,0.95097995
4.6156394e-05,1.0
0.30934036,0.9509514
0.58829796,0.80864424
0.80956197,0.58703446
0.9508302,0.30971265
0.9999999,0.0004376704
0.95110095,-0.3088802
0.8089288,-0.58790666
0.58742607,-0.80927783
0.30831525,-0.9512842
0.00092149706,-0.9999996
-0.30842,-0.95125026
-0.5875152,-0.80921316
-0.8089935,-0.58781755
-0.951135,-0.30877548
-0.9999998,0.00054780097
-0.95079607,0.30981734
-0.8094973,0.5871236
-0.5882089,0.808709
-0.30923563,0.95098543
6.3974214e-05,1.0
0.3093573,0.95094585
0.5883124,0.80863374
0.8095724,0.58702004
0.9508357,0.3096957
0.99999994,0.00041985256
0.95109546,-0.30889717
0.8089183,-0.587921
0.58741164,-0.8092883
0.3082983,-0.9512897
0.00090367923,-0.9999996
-0.30843696,-0.9512448
-0.5875296,-0.8092027
-0.809004,-0.5878031
-0.95114046,-0.30875853
-0.9999998,0.0005656188
-0.9507906,0.3098343
-0.80948687,0.587138
-0.5881945,0.8087195
-0.30921867,0.950991
8.179204e-05,1.0
0.30937424,0.9509404
0.58832675,0.8086233
0.8095829,0.5870056
0.95084125,0.30967876
0.99999994,0.00040203476
0.9510899,-0.30891412
0.80890787,-0.58793545
0.5873972,-0.80929875
0.30828136,-0.9512952
0.00088586146,-0.9999996
-0.30845392,-0.9512393
-0.587544,-0.8091922
-0.8090145,-0.5877887
-0.95114595,-0.30874157
-0.9999998,0.00058343663
-0.95078504,0.30985123
-0.8094764,0.5871524
-0.58818007,0.80873
-0.30920172,0.95099646
9.960985e-05,1.0
0.30939117,0.9509348
0.5883412,0.8086128
0.80844533,0.5885713
0.95084673,0.3096618
0.99999994,0.00038421692
0.95108443,-0.30893105
0.8088974,-0.5879499
0.5873828,-0.80930924
0.3082644,-0.95130074
0.00086804363,-0.99999964
-0.30847088,-0.9512338
-0.58755845,-0.80918175
-0.80902493,-0.5877743
-0.9511515,-0.30872464
-0.9999998,0.00060125446
-0.95077956,0.3098682
-0.80946594,0.58716685
-0.58816564,0.8087405
-0.3091848,0.951002
0.00011742768,1.0
0.30940813,0.95092934
0.5883556,0.80860233
0.8084558,0.5885569
0.9508523,0.30964488
0.99999994,0.00036639912
0.95107895,-0.308948
0.8088869,-0.5879643
0.58736837,-0.8093197
0.30824745,-0.9513062
0.0008502258,-0.99999964
-0.3084878,-0.9512283
-0.5875729,-0.80917126
-0.8090354,-0.5877599
-0.951157,-0.30870768
-0.9999998,0.00061907223
-0.950774,0.3098851
-0.80945545,0.58718127
-0.5881513,0.8087509
-0.30916783,0.9510075
0.0001352455,1.0
0.30942506,0.9509238
0.58836997,0.80859184
0.8084663,0.58854246
0.9508578,0.30962792
0.99999994,0.0003485813
0.9510734,-0.30896494
0.8088764,-0.5879787
0.58735394,-0.80933017
0.3082305,-0.9513117
0.000832408,-0.99999964
-0.30850476,-0.9512228
-0.5875873,-0.80916077
-0.8090459,-0.5877455
-0.95116246,-0.30869073
-0.9999998,0.00063689006
-0.9507685,0.30990204
-0.80944496,0.5871957
-0.58813685,0.8087614
-0.3091509,0.95101297
0.00015306332,1.0
0.309442,0.9509183
0.5883844,0.80858135
0.8084768,0.5885281
0.9508633,0.309611
0.99999994,0.00033076346
0.9510679,-0.3089819
0.8088659,-0.5879931
0.5873395,-0.80934066
0.30821356,-0.9513172
0.0008145902,-0.99999964
-0.30852172,-0.9512173
-0.5876017,-0.80915034
-0.80905634,-0.58773106
-0.95116794,-0.3086738
-0.99999976,0.0006547079
-0.950763,0.309919
-0.80943453,0.5872101
-0.5881224,0.8087719
-0.30913395,0.9510185
0.00017088113,1.0
0.30945894,0.9509128
0.5883988,0.80857086
0.8084873,0.5885137
0.95086884,0.30959404
0.99999994,0.00031294566
0.95106244,-0.30899885
0.8088555,-0.5880075
0.5873251,-0.8093511
0.3081966,-0.9513227
0.00079677236,-0.9999997
-0.30853865,-0.9512118
-0.5876161,-0.80913985
-0.80906683,-0.58771664
-0.9511735,-0.30865684
-0.99999976,0.0006725257
-0.95075744,0.30993593
-0.80942404,0.58722454
-0.588108,0.8087824
-0.30911702,0.951024
0.00018869896,1.0
0.3094759,0.9509073
0.58841324,0.8085604
0.8084977,0.58849925
0.9508743,0.3095771
0.99999994,0.00029512783
0.9510569,-0.30901578
0.808845,-0.58802193
0.58731073,-0.8093616
0.30817965,-0.95132816
0.00077895453,-0.9999997
-0.3085556,-0.9512063
-0.5876305,-0.80912936
-0.8090773,-0.5877022
-0.95117897,-0.30863988
-0.99999976,0.0006903435
-0.95135546,0.30809534
-0.8094136,0.58723897
-0.58809364,0.8087929
-0.30910006,0.95102954
0.00020651678,1.0
0.30949286,0.95090175
0.5884276,0.8085499
0.8085082,0.5884849
0.9508799,0.30956015
0.99999994,0.00027731003
0.9510514,-0.30903274
0.8088345,-0.58803636
0.5872963,-0.809372
0.3081627,-0.95133364
0.00076113676,-0.9999997
-0.30857256,-0.9512008
-0.58764493,-0.8091189
-0.80908775,-0.5876878
-0.95118445,-0.30862296
-0.99999976,0.00070816133
-0.95135,0.3081123
-0.8094031,0.5872534
-0.5880792,0.8088033
-0.3090831,0.951035
0.0002243346,1.0
0.30950978,0.95089626
0.588442,0.8085394
0.8085187,0.58847046
0.95088536,0.30954322
0.99999994,0.0002594922
0.9510459,-0.30904967
0.808824,-0.5880508
0.5872819,-0.8093825
0.30814576,-0.9513392
0.00074331893,-0.9999997
-0.3085895,-0.9511953
-0.58765936,-0.80910844
-0.80909824,-0.58767337
-0.95118994,-0.308606
-0.99999976,0.00072597916
-0.9513445,0.30812925
-0.8093927,0.5872678
-0.5880648,0.8088138
-0.30906618,0.95104057
0.00024215241,1.0
0.30952674,0.9508907
0.58845645,0.8085289
0.8085292,0.58845603
0.9508909,0.30952626
1.0,0.00024167438
0.9510404,-0.30906662
0.8088136,-0.58806515
0.58726746,-0.8093929
0.3081288,-0.95134467
0.0007255011,-0.99999976
-0.30860645,-0.9511898
-0.5876738,-0.80909795
-0.80910873,-0.587659
-0.9511955,-0.30858904
-0.9999997,0.000743797
-0.951339,0.3081462
-0.8093822,0.58728224
-0.58805037,0.8088243
-0.30904922,0.95104605
0.00025997023,0.99999994
0.30954367,0.95088524
0.5884708,0.80851847
0.8085397,0.5884416
0.9508964,0.30950934
1.0,0.00022385655
0.9510349,-0.30908358
0.8088031,-0.5880796
0.58725303,-0.8094034
0.30811185,-0.95135015
0.00070768327,-0.99999976
-0.3086234,-0.95118433
-0.5876882,-0.8090875
-0.8091192,-0.5876446
-0.95120096,-0.3085721
-0.9999997,0.00076161476
-0.9513335,0.30816317
-0.80937177,0.58729666
-0.58803594,0.8088348
-0.3090323,0.95105153
0.00027778806,0.99999994
0.30956063,0.9508797
0.58848524,0.808508
0.8085502,0.58842725
0.9509019,0.30949238
1.0,0.00020603873
0.95102936,-0.3091005
0.8087926,-0.588094
0.5872386,-0.8094139
0.3080949,-0.95135564
0.0006898655,-0.99999976
-0.30864036,-0.9511788
-0.58770263,-0.809077
-0.80912966,-0.58763015
-0.95120645,-0.30855516
-0.9999997,0.0007794326
-0.95132804,0.3081801
-0.8093613,0.5873111
-0.5880216,0.8088453
-0.30901533,0.9510571
0.0002956059,0.99999994
0.30957755,0.9508742
0.58849967,0.8084975
0.80856067,0.5884128
0.9509074,0.30947545
1.0,0.00018822092
0.9510239,-0.30911747
0.8087821,-0.5881084
0.5872242,-0.80942434
0.30993548,-0.95075756
0.00067204767,-0.99999976
-0.3086573,-0.9511733
-0.58771706,-0.80906653
-0.80914015,-0.5876157
-0.9512119,-0.3085382
-0.9999997,0.0007972504
-0.95132256,0.30819705
-0.8093508,0.5873255
-0.58800715,0.8088557
-0.30899838,0.95106256
0.0003134237,0.99999994
0.3095945,0.95086867
0.58851403,0.808487
0.80857116,0.5883984
0.95091295,0.3094585
1.0,0.00017040309
0.95101833,-0.3091344
0.8087716,-0.58812284
0.58720976,-0.80943483
0.30991855,-0.9507631
0.00065422984,-0.99999976
-0.30867425,-0.9511678
-0.5877314,-0.8090561
-0.8091506,-0.5876013
-0.9512175,-0.30852124
-0.99999964,0.0008150682
-0.9513171,0.308214
-0.80934036,0.58733994
-0.5879927,0.8088662
-0.30898145,0.95106804
0.00033124152,0.99999994
0.30961144,0.9508632
0.58852845,0.8084765
0.80858165,0.58838403
0.95091844,0.30944157
1.0,0.00015258527
0.95101285,-0.30915135
0.8087612,-0.5881372
0.58719534,-0.80944526
0.3099016,-0.95076865
0.000636412,-0.9999998
-0.3086912,-0.95116234
-0.58774585,-0.8090456
-0.80916107,-0.5875869
-0.95122296,-0.3085043
-0.99999964,0.000832886
-0.9513115,0.30823097
-0.80932987,0.58735436
-0.5879783,0.8088767
-0.3089645,0.9510736
0.00034905932,0.99999994
0.3096284,0.95085764
0.5885429,0.808466
0.80859214,0.5883696
0.950924,0.3094246
1.0,0.00013476746
0.95100737,-0.3091683
0.8087507,-0.58815163
0.5871809,-0.80945575
0.30988467,-0.95077413
0.00061859423,-0.9999998
-0.30870813,-0.9511568
-0.58776027,-0.8090351
-0.80917156,-0.58757246
-0.95122844,-0.30848736
-0.99999964,0.00085070386
-0.95130605,0.3082479
-0.80931944,0.5873688
-0.5879639,0.8088872
-0.30894756,0.9510791
0.00036687715,0.99999994
0.30964532,0.95085216
0.58855724,0.8084555
0.8086026,0.5883552
0.95092946,0.30940768
1.0,0.00011694963
0.9510018,-0.30918524
0.8087402,-0.58816606
0.5871665,-0.8094662
0.3098677,-0.9507797
0.0006007764,-0.9999998
-0.3087251,-0.9511513
-0.5877747,-0.8090247
-0.809182,-0.58755803
-0.9512339,-0.3084704
-0.99999964,0.0008685217
-0.95130056,0.30826485
-0.80930895,0.5873832
-0.5879495,0.8088976
-0.3089306,0.95108455
0.00038469498,0.99999994
0.30966225,0.9508466
0.58857167,0.80844504
0.80861306,0.58834076
0.950935,0.30939072
1.0,9.9131816e-05
0.95099634,-0.3092022
0.8087297,-0.5881805
0.58715206,-0.8094767
0.30985078,-0.9507852
0.0005829586,-0.9999998
-0.30874205,-0.9511458
-0.5877891,-0.8090142
-0.8091925,-0.58754367
-0.9512394,-0.30845347
-0.9999996,0.00088633946
-0.9512951,0.3082818
-0.8092985,0.58739763
-0.5879351,0.8089081
-0.30891365,0.9510901
0.0004025128,0.99999994
0.3096792,0.95084107
0.587006,0.8095826
0.80862355,0.5883264
0.9509405,0.3093738
1.0,8.131399e-05
0.9509908,-0.30921912
0.8087192,-0.58819485
0.58713764,-0.8094871
0.30983382,-0.9507907
0.00056514074,-0.9999998
-0.30875897,-0.9511403
-0.58780354,-0.8090037
-0.80920297,-0.58752924
-0.95124495,-0.3084365
-0.9999996,0.0009041573
-0.9512896,0.30829877
-0.809288,0.58741206
-0.58792067,0.8089186
-0.30889672,0.9510956
0.00042033062,0.99999994
0.30969614,0.9508356
0.5870204,0.80957216
0.80863404,0.588312
0.95094603,0.30935684
1.0,6.349617e-05
0.9509853,-0.30923608
0.8087087,-0.5882093
0.5871232,-0.8094976
0.3098169,-0.95079625
0.00054732297,-0.9999998
-0.30877593,-0.9511348
-0.5878179,-0.8089932
-0.8092134,-0.5875148
-0.95125043,-0.30841956
-0.9999996,0.0009219751
-0.9512841,0.3083157
-0.80927753,0.5874264
-0.58790624,0.8089291
-0.30887976,0.95110106
0.00043814842,0.9999999
0.3097131,0.95083004
0.5870348,0.80956167
0.80864453,0.58829755
0.9509515,0.3093399
1.0,4.5678353e-05
0.95097977,-0.309253
0.8086983,-0.5882237
0.5871088,-0.809508
0.30979997,-0.9508018
0.00052950514,-0.9999999
-0.30879286,-0.9511293
-0.58783233,-0.8089828
-0.8092239,-0.5875004
-0.9512559,-0.3084026
-0.9999996,0.0009397929
-0.9512786,0.30833265
-0.8092671,0.58744085
-0.5878918,0.8089395
-0.3088628,0.9511066
0.00045596625,0.9999999
0.30973002,0.95082456
0.58704925,0.80955124
0.808655,0.5882832
0.95095706,0.30932295
1.0,2.7860531e-05
0.9509743,-0.30926996
0.8086878,-0.5882381
0.58709437,-0.8095185
0.309783,-0.9508073
0.0005116873,-0.9999999
-0.30880982,-0.95112383
-0.58784676,-0.8089723
-0.8092344,-0.58748597
-0.9512614,-0.30838567
-0.9999995,0.0009576107
-0.9512731,0.3083496
-0.8092566,0.5874553
-0.58787745,0.80895
-0.30884588,0.9511121
0.00047378408,0.9999999
0.30974698,0.950819
0.58706367,0.80954075
0.8086655,0.58826876
0.95096254,0.309306
1.0,1.00427105e-05
0.9509688,-0.30928692
0.8086773,-0.5882525
0.58707994,-0.80952895
0.30976608,-0.9508128
0.0004938695,-0.9999999
-0.30882677,-0.9511183
-0.5878612,-0.8089618
-0.8092448,-0.58747154
-0.9512669,-0.3083687
-0.9999995,0.00097542856
-0.9512676,0.30836657
-0.8092462,0.5874697
-0.587863,0.8089605
-0.30882892,0.9511176
0.0004916019,0.9999999
0.3097639,0.9508135
0.5870781,0.8095303
0.808676,0.58825433
0.9509681,0.30928907
1.0,-7.77511e-06
0.95096326,-0.30930385
0.8086668,-0.5882669
0.5870655,-0.80953944
0.30974913,-0.9508183
0.00047605167,-0.9999999
-0.3088437,-0.9511128
-0.5878756,-0.8089514
-0.8092553,-0.5874571
-0.9512724,-0.30835176
-0.9999995,-0.0009598783
-0.9512621,0.3083835
-0.8092357,0.5874841
-0.5878486,0.808971
-0.30881196,0.9511231
0.0005094197,0.9999999
0.30978087,0.950808
0.5870925,0.8095198
0.80868644,0.5882399
0.9509736,0.3092721
1.0,-2.559293e-05
0.9509578,-0.3093208
0.80865633,-0.58828133
0.5870511,-0.80954987
0.3097322,-0.95082384
0.00045823384,-0.9999999
-0.30886066,-0.9511073
-0.58789,-0.8089409
-0.80926573,-0.5874427
-0.9512779,-0.30833483
-0.9999996,-0.00094206055
-0.95125663,0.30840045
-0.8092252,0.58749855
-0.5878342,0.8089814
-0.30879503,0.9511286
0.00052723754,0.9999999
0.3097978,0.95080245
0.58710694,0.8095094
0.8086969,0.58822554
0.9509791,0.30925518
1.0,-4.341075e-05
0.95095223,-0.30933774
0.80864584,-0.58829576
0.58703667,-0.80956036
0.30971524,-0.9508293
0.00044041604,-0.9999999
-0.30887762,-0.9511018
-0.5879044,-0.8089304
-0.8092762,-0.5874283
-0.9512834,-0.30831787
-0.9999996,-0.0009242427
-0.95125115,0.3084174
-0.8092148,0.58751297
-0.58781976,0.8089919
-0.30877808,0.9511341
0.0005450553,0.9999999
0.30981475,0.95079696
0.58712137,0.8094989
0.8087074,0.5882111
0.9509846,0.30923823
1.0,-6.122857e-05
0.95094675,-0.3093547
0.80863535,-0.5883101
0.58702224,-0.8095708
0.3096983,-0.9508349
0.0004225982,-0.99999994
-0.30889454,-0.9510963
-0.5879188,-0.8089199
-0.8092867,-0.58741385
-0.9512889,-0.3083009
-0.9999996,-0.0009064249
-0.9512456,0.30843434
-0.8092043,0.5875274
-0.58780533,0.8090024
-0.30876115,0.9511396
0.00056287315,0.9999998
0.30983168,0.9507914
